6.40e+01,-1.99e+02,-1.93e+02,-1.93e+02,-1.57e+02,6.00e+00,3.00e+00,-1.96e+02
1.28e+02,-2.00e+02,-1.90e+02,-1.90e+02,-1.59e+02,6.00e+00,2.00e+00,-1.95e+02
1.92e+02,-1.96e+02,-1.80e+02,-1.80e+02,-1.19e+02,6.00e+00,2.00e+00,-1.85e+02
2.56e+02,-1.95e+02,-1.73e+02,-1.73e+02,-1.16e+02,6.00e+00,2.00e+00,-1.79e+02
3.20e+02,-1.86e+02,-1.72e+02,-1.72e+02,-1.17e+02,6.00e+00,2.00e+00,-1.79e+02
3.84e+02,-1.76e+02,-1.73e+02,-1.72e+02,-1.17e+02,6.00e+00,2.00e+00,-1.79e+02
4.48e+02,-1.84e+02,-1.57e+02,-1.57e+02,-9.47e+01,6.00e+00,2.00e+00,-1.68e+02
5.12e+02,-1.77e+02,-1.55e+02,-1.55e+02,-9.71e+01,6.00e+00,2.00e+00,-1.69e+02
5.76e+02,-1.87e+02,-1.37e+02,-1.37e+02,-1.17e+02,6.00e+00,2.00e+00,-1.55e+02
6.40e+02,-1.67e+02,-1.28e+02,-1.28e+02,-1.17e+02,6.00e+00,2.00e+00,-1.47e+02
7.04e+02,-1.78e+02,-1.24e+02,-1.24e+02,-1.15e+02,6.00e+00,2.00e+00,-1.44e+02
7.68e+02,-1.76e+02,-1.20e+02,-1.20e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
8.32e+02,-1.47e+02,-1.23e+02,-1.20e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
8.96e+02,-1.80e+02,-1.19e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
9.60e+02,-1.58e+02,-1.20e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
1.02e+03,-1.80e+02,-1.20e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
1.09e+03,-1.63e+02,-1.23e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
1.15e+03,-1.83e+02,-1.24e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
1.22e+03,-1.86e+02,-1.20e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
1.28e+03,-1.74e+02,-1.24e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
1.34e+03,-1.71e+02,-1.23e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
1.41e+03,-1.77e+02,-1.25e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
1.47e+03,-1.82e+02,-1.24e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
1.54e+03,-1.88e+02,-1.25e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
1.60e+03,-1.83e+02,-1.20e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
1.66e+03,-1.51e+02,-1.25e+02,-1.19e+02,-1.16e+02,6.00e+00,3.00e+00,-1.39e+02
1.73e+03,-1.63e+02,-1.29e+02,-1.19e+02,-1.16e+02,6.00e+00,3.00e+00,-1.39e+02
1.79e+03,-1.60e+02,-1.23e+02,-1.19e+02,-1.16e+02,6.50e+00,3.00e+00,-1.39e+02
1.86e+03,-1.49e+02,-1.20e+02,-1.19e+02,-1.16e+02,7.00e+00,4.00e+00,-1.39e+02
1.92e+03,-1.47e+02,-1.24e+02,-1.19e+02,-1.16e+02,7.00e+00,4.00e+00,-1.39e+02
1.98e+03,-1.51e+02,-1.26e+02,-1.19e+02,-1.16e+02,7.00e+00,3.00e+00,-1.39e+02
2.05e+03,-1.45e+02,-1.23e+02,-1.19e+02,-1.16e+02,8.00e+00,5.00e+00,-1.39e+02
2.11e+03,-1.54e+02,-1.21e+02,-1.19e+02,-1.16e+02,7.00e+00,3.00e+00,-1.39e+02
2.18e+03,-1.45e+02,-1.19e+02,-1.19e+02,-1.15e+02,8.00e+00,6.00e+00,-1.39e+02
2.24e+03,-1.45e+02,-1.20e+02,-1.19e+02,-1.15e+02,7.00e+00,3.00e+00,-1.39e+02
2.30e+03,-1.55e+02,-1.23e+02,-1.19e+02,-1.15e+02,7.00e+00,3.00e+00,-1.39e+02
2.37e+03,-1.77e+02,-1.25e+02,-1.19e+02,-1.15e+02,6.00e+00,2.00e+00,-1.39e+02
2.43e+03,-1.74e+02,-1.25e+02,-1.19e+02,-1.15e+02,6.00e+00,2.00e+00,-1.39e+02
2.50e+03,-1.62e+02,-1.19e+02,-1.19e+02,-1.16e+02,6.00e+00,2.00e+00,-1.39e+02
2.56e+03,-1.45e+02,-1.24e+02,-1.19e+02,-1.16e+02,7.00e+00,3.00e+00,-1.39e+02
2.62e+03,-1.38e+02,-1.19e+02,-1.19e+02,-1.16e+02,8.00e+00,9.00e+00,-1.39e+02
2.69e+03,-1.38e+02,-1.20e+02,-1.19e+02,-1.16e+02,9.00e+00,1.00e+01,-1.39e+02
2.75e+03,-1.36e+02,-1.20e+02,-1.19e+02,-1.16e+02,9.00e+00,1.00e+01,-1.39e+02
2.82e+03,-1.37e+02,-1.20e+02,-1.19e+02,-1.16e+02,8.00e+00,9.00e+00,-1.39e+02
2.88e+03,-1.37e+02,-1.19e+02,-1.19e+02,-1.16e+02,8.00e+00,9.00e+00,-1.39e+02
2.94e+03,-1.36e+02,-1.19e+02,-1.19e+02,-1.15e+02,9.00e+00,9.00e+00,-1.39e+02
3.01e+03,-1.36e+02,-1.19e+02,-1.19e+02,-1.14e+02,9.00e+00,1.00e+01,-1.38e+02
3.07e+03,-1.38e+02,-1.19e+02,-1.19e+02,-1.14e+02,9.00e+00,9.00e+00,-1.38e+02
3.14e+03,-1.35e+02,-1.19e+02,-1.19e+02,-1.14e+02,1.00e+01,1.00e+01,-1.38e+02
3.20e+03,-1.37e+02,-1.19e+02,-1.19e+02,-1.14e+02,9.00e+00,1.00e+01,-1.38e+02
3.26e+03,-1.38e+02,-1.19e+02,-1.19e+02,-1.15e+02,9.00e+00,9.00e+00,-1.38e+02
3.33e+03,-1.37e+02,-1.22e+02,-1.19e+02,-1.15e+02,9.00e+00,9.00e+00,-1.38e+02
3.39e+03,-1.37e+02,-1.19e+02,-1.19e+02,-1.15e+02,1.00e+01,1.10e+01,-1.38e+02
3.46e+03,-1.37e+02,-1.19e+02,-1.19e+02,-1.15e+02,1.00e+01,1.20e+01,-1.38e+02
3.52e+03,-1.44e+02,-1.24e+02,-1.19e+02,-1.15e+02,1.00e+01,1.20e+01,-1.38e+02
3.58e+03,-1.40e+02,-1.25e+02,-1.19e+02,-1.15e+02,1.00e+01,1.20e+01,-1.38e+02
3.65e+03,-1.42e+02,-1.19e+02,-1.19e+02,-1.15e+02,1.00e+01,1.20e+01,-1.38e+02
3.71e+03,-1.44e+02,-1.22e+02,-1.19e+02,-1.15e+02,1.00e+01,1.20e+01,-1.38e+02
3.78e+03,-1.44e+02,-1.25e+02,-1.19e+02,-1.15e+02,1.00e+01,1.20e+01,-1.38e+02
3.84e+03,-1.44e+02,-1.19e+02,-1.19e+02,-1.15e+02,1.00e+01,1.20e+01,-1.38e+02
3.90e+03,-1.43e+02,-1.23e+02,-1.19e+02,-1.15e+02,1.00e+01,1.25e+01,-1.38e+02
3.97e+03,-1.37e+02,-1.22e+02,-1.19e+02,-1.15e+02,1.00e+01,1.40e+01,-1.38e+02
4.03e+03,-1.38e+02,-1.22e+02,-1.19e+02,-1.15e+02,1.10e+01,1.50e+01,-1.38e+02
4.10e+03,-1.35e+02,-1.24e+02,-1.19e+02,-1.15e+02,1.20e+01,1.60e+01,-1.38e+02
